Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,f_trace,Start_guess
-1.711191589390031,-0.9711994593096716,-0.08884417429444139,-0.8050475750011474,-0.29767508151896227,4.998866610615291,1.0283519538952683,1.159460625737566,0.5480723768252229,170.71145354120677,1
-1.7115774436983113,-0.9735229220613048,-0.08934011516820661,-0.80559151027119,-0.2989511707919087,4.997705251822989,1.0287731498466333,1.1594960341790024,0.5475033152807094,170.7066966575376,1
-1.740720375668014,-1.2087873105533964,-0.1301120069537282,-0.9008494307317348,-0.4384244053495907,4.846451073506254,1.0571845072912678,1.1581290636664652,0.4970754188240971,169.8134447247178,1
-1.711537666728187,-1.1929034550585205,-0.08791241034056343,-1.0461964309438925,-0.474690011558858,4.722793197835298,1.0186792200777783,1.1257912190420674,0.5163548307219806,167.42629515128002,1
-1.6334622476119838,-1.1574168066653354,0.06956436287325332,-1.46870231896337,-0.6259202124401966,4.342690791246715,0.9012028563628556,1.0168397735198094,0.5631784709548806,159.40413870484318,1
-1.6053058261853408,-0.7135286862836082,0.48036608618778653,-1.5966706079292745,-0.38829071763647116,4.165583652804146,0.8625522888387306,0.8816527869848683,0.5658484589227396,154.52764474101656,1
-1.682623670449506,-0.9383106976037314,0.10110023042200211,-1.5162016708021202,0.15930843752832347,4.1345595234065255,0.9546044535654499,0.7299610001080203,0.5353506249023329,151.67234398431071,1
-1.66400811197894,-0.8471559479074202,0.1563521061441343,-1.545100379797761,0.35636222183587674,4.129771076917709,0.9599402211825013,0.6797641016158582,0.5570073398368913,150.38551007915805,1
-1.647373516196557,-0.7630306558058345,0.17193704344029864,-1.5749435945507932,0.5999569382057794,4.11803037367716,0.9695593848517494,0.6619824304316417,0.5760611763798509,149.8239912868158,1
-1.646647895348918,-0.7555444486419597,0.12597025216518448,-1.577691425100482,0.8418556282343804,4.115374113017421,0.9727029411747122,0.6625881796214423,0.5757282579291783,149.65981704193575,1
-1.647683136397508,-0.7607932080313237,0.10380220959151987,-1.577298878621727,1.1044049538493068,4.114420393380347,0.974766657420546,0.6605444700884506,0.5751191713911915,149.58525516045916,1
-1.6482216631306925,-0.7635979438774311,0.08938999894127825,-1.577056791349871,1.3993626204319476,4.114052529462068,0.9758215462074858,0.6594666319477884,0.5747499006259995,149.54951922888347,1
-1.6484797408231642,-0.7649997250719717,0.0825609096318856,-1.5769513732196097,1.7276579149393276,4.1138652102847555,0.9763330426611371,0.6589484639179081,0.5745702518941973,149.53241972380744,1
-1.6485897866622428,-0.7656029614529865,0.0795988841293227,-1.5769072658146686,2.0917339306245792,4.113785276392089,0.9765525512128201,0.6587269381203334,0.5744935571590978,149.5245110223778,1
-1.6486267664374281,-0.7658065407785793,0.07859380185007378,-1.57689255257419,2.4854385765321707,4.113758443651734,0.9766266044734435,0.6586524801047501,0.5744678495530114,149.52107994391918,1
-1.6486365252311288,-0.7658602359115991,0.07832548757078991,-1.5768887312626767,2.899512612665787,4.113751293167454,0.9766462837426692,0.658632858778937,0.5744611294297832,149.51968860684198,1
-1.6486385523012126,-0.7658713438281002,0.07826939900030501,-1.5768879663303674,3.324924923480773,4.113749760514289,0.976650410301896,0.6586287916279395,0.5744597533674195,149.51915180999217,1
-1.6486389011758993,-0.7658732457849822,0.07825972537297958,-1.576887840435029,3.755647493951593,4.113749486690247,0.9766511270115863,0.6586280930067858,0.5744595199005436,149.51895030372577,1
-1.6486389542411821,-0.7658735340187827,0.07825825313007069,-1.5768878219031373,4.188575042886928,4.11374944395262,0.9766512366904615,0.6586279868849141,0.5744594847281517,149.51887558608902,1
-1.64863896179329,-0.7658735749596589,0.07825804351474779,-1.5768878193069369,4.622357871493345,4.113749437798277,0.9766512523462312,0.6586279717898347,0.5744594797453265,149.51884801698776,1
-1.6486389627116573,-0.7658735799178643,0.0782580186630944,-1.5768878190330355,4.999622357871493,4.113749436968053,0.9766512542695641,0.6586279699583675,0.5744594791531318,149.5188386898074,1
-1.6486389627076763,-0.7658735799012267,0.07825801872734972,-1.576887819034899,4.999999622357871,4.1137494369716965,0.9766512542623742,0.658627969966822,0.5744594791551351,149.51883868395188,1
-1.6486389627062654,-0.7658735798952112,0.07825801875116803,-1.5768878190355595,4.9999996695159314,4.1137494369729595,0.9766512542598118,0.6586279699698105,0.5744594791558598,149.51883868393648,1
-1.6486389627062519,-0.7658735798951533,0.0782580187513976,-1.576887819035566,4.999999669838347,4.113749436972972,0.9766512542597872,0.6586279699698393,0.5744594791558668,149.51883868393122,1
-1.6486389627062519,-0.765873579895153,0.0782580187513985,-1.576887819035566,4.999999669839606,4.113749436972972,0.976651254259787,0.6586279699698394,0.5744594791558668,149.51883868390522,1
-1.6486389627062519,-0.765873579895153,0.0782580187513985,-1.576887819035566,4.999999669839606,4.113749436972972,0.976651254259787,0.6586279699698394,0.5744594791558668,149.51883868390522,1
-0.7000000000000002,-0.7000000000000002,0.7000000000000011,-1.2999999999999998,-2.9,3.1000000000000014,-0.09999999999999964,-0.7000000000000002,1.0999999999999996,505334.35447262024,2
-0.8852223137717413,1.6158826127009092,0.02727907343607605,-1.36695664249955,-2.6460745531034955,2.9078355793886375,0.12198643405533346,-0.4789622057339167,0.204807668699595,187195.81278321333,2
-0.9046376318276402,1.454442031735841,0.0246433111428154,-1.3649204817309797,-2.612714602044755,2.891412540241194,0.3373642713069033,-0.26157899989547007,0.3922443530193107,69086.26959272077,2
-0.9601743785169992,-0.09804577566538586,0.0022823829846637875,-1.3634647054111277,-2.5138135396725927,2.8416401904153052,0.5557013874494486,-0.04285773525118994,0.5852265411469253,25547.509244368743,2
-0.9723123928142589,-0.08738484660051757,0.0023242569657195666,-1.3652157472908695,-2.4934718619291423,2.8331914109898664,0.7697603347900621,0.17406871050422973,0.7730287447789914,9503.129504683007,2
-1.007290781910828,0.0006559946643121123,0.002884244785417111,-1.3720903816042866,-2.434434329865614,2.803380780070039,0.9836350999255249,0.39169367208430417,0.9487401155498272,3603.1071335871998,2
-1.0145306189449055,0.0016960112034084865,0.0031186308245497374,-1.3787073347204664,-2.419030386969816,2.8024486666695516,1.191034581798598,0.6075012357789794,1.1048364344671804,1440.4514049504803,2
-1.0358058823191258,0.009989987835410833,0.005514450992275341,-1.3953294669087808,-2.376307250841664,2.792632073291601,1.3868886080779153,0.8221557469272021,1.2083646719938286,655.3192450966637,2
-1.034883871317674,0.01211947779245476,0.007446607725034275,-1.4361380205880359,-2.349547747212508,2.8145490750231965,1.5521270642516383,1.0312511770388704,1.2578632575538529,374.85219984522064,2
-1.0347003069329603,0.033592140621303064,0.025159812893766516,-1.5441466503765924,-2.2744147604863603,2.863381885768283,1.6530868724471328,1.2277629900638294,1.2621703722265596,277.6306141418438,2
-0.9710701500612654,0.16489220877279448,0.033527534529379205,-2.0452405273953156,-2.0105967784109686,2.9747368637145204,1.6469846653626623,1.391852253970732,1.2203728988430156,242.7266643769318,2
-0.9939573406692163,-0.5603477013979299,0.35282960861095025,-2.103188347565954,-1.6773715841390944,3.3726953823160963,1.4931815876986074,1.4575327550224284,1.1416413503295153,220.41654127480163,2
-0.9343207695674252,-0.5246747298257177,-0.03912409917692872,-2.0301155939694846,-1.5182946739263752,3.98828844136884,1.1881930578766116,1.2933567086751092,0.9805254062635262,198.22647425079873,2
-0.9708336685283503,-0.9585555148875435,0.40920402813630397,-2.2517902875265943,-1.5984603771835568,4.316973618238549,0.876006705317181,1.0664904899199774,0.7783365345871935,179.94707271769536,2
-1.213465676480166,-1.176857628981515,0.6906735202016763,-2.1393785169771546,-1.664759796550655,4.116755295515854,0.8582542755838023,0.9823304689644036,0.7611581583545867,166.20322720747097,2
-1.3788629998405217,-1.1772040382238984,0.7507196618241833,-1.99423957802099,-1.6790015757708712,4.025782505887012,0.7288591602082419,0.9046805235017777,0.7926995310641939,160.35812206607096,2
-1.4205252210682737,-1.3686461751094163,0.7566484076113401,-1.8934835168369708,-1.8031182917733097,4.002183030598038,0.6326561972252385,0.8828648162786685,0.8619854290766026,157.89137235620507,2
-1.4511120002605213,-1.8188709393181228,1.0843214424091059,-1.8657382468175134,-1.8120472005584083,3.990024460292818,0.6702060970878154,0.8342011243747004,0.8439980459238532,154.30502723744553,2
-1.4946936434966944,-2.3966880251355955,0.935389933158356,-1.8397863270063817,-1.6961643839522722,3.991985800113226,0.6530772113323254,0.8146437071031859,0.7487844273852324,149.72688800919107,2
-1.5246929327217444,-2.6965710958714277,1.2711998188867932,-1.790181695738172,-1.6507585465109775,3.998817979615534,0.6411471299642445,0.8081788094761728,0.7019229534036918,148.113637807964,2
-1.5144098738784877,-2.9746614478693747,1.6039727490140643,-1.7797903937776043,-1.7338870087747384,3.985002454124611,0.6332231322663323,0.7921301526888869,0.7251841080384295,147.66363037034247,2
-1.508290162480001,-3.1558355835195053,2.012849435356289,-1.7771215266410407,-1.7459480273979961,3.9838952946521666,0.6334441095985411,0.7910625037138294,0.7303210385296902,147.56490695103483,2
-1.5044930532259642,-3.2810230847877473,2.418218062639479,-1.777848317699689,-1.7555492692911243,3.9824623277145474,0.6325157382237803,0.7897042783420491,0.7336566031446492,147.5469311061955,2
-1.5034331661099396,-3.3411435961435076,2.8404931382163765,-1.7779054638968357,-1.7580234986265564,3.9820895680343087,0.6321229463274654,0.7894068259565941,0.7345621706732612,147.54435237598014,2
-1.5031940081356372,-3.3556123677900307,3.2702539525582797,-1.7779225846677509,-1.7586184463410939,3.9819976786317284,0.6320208728884494,0.7893323722755081,0.7347788986053042,147.54407900833448,2
-1.5031825838097228,-3.356356843236683,3.7013778406360682,-1.7779233142213413,-1.7586465463769636,3.9819933298799426,0.6320160303196307,0.7893289045330142,0.7347891152138248,147.54400591408617,2
-1.503182529759513,-3.3563598478377914,4.131578294745623,-1.7779233162808032,-1.7586466736977768,3.98199330924585,0.632016003908201,0.7893288885780483,0.7347891527785455,147.5439789412367,2
-1.5031825275518373,-3.3563599286252663,4.55792538604243,-1.7779233162825685,-1.7586466766769324,3.9819933086406367,0.6320160024894925,0.7893288883188311,0.7347891518780983,147.54396897181817,2
-1.5031825248228758,-3.3563600644054974,4.969260510095209,-1.7779233163193644,-1.7586466845407336,3.981993307593431,0.6320160011138741,0.7893288872618897,0.7347891548729134,147.54396532795903,2
-1.5031825236608285,-3.356360146336129,4.984614885302652,-1.7779233164908999,-1.7586466911663043,3.981993307460566,0.6320160010889735,0.789328886698586,0.7347891596578836,147.54396524796388,2
-1.503182522215844,-3.356360247680116,4.992299750093977,-1.7779233167011053,-1.7586466993309806,3.981993307294686,0.6320160010441376,0.7893288860030423,0.7347891655295976,147.54396520898848,2
-1.5031825203153328,-3.356360381230581,4.9961460249220355,-1.777923316978772,-1.7586467101015535,3.981993307080922,0.6320160009887239,0.7893288850866494,0.7347891732857756,147.5439651898124,2
-1.5031825179365215,-3.3563605484684054,4.9980710854734784,-1.7779233173267017,-1.7586467235923051,3.9819933068150486,0.6320160009204087,0.7893288839394483,0.7347891830040051,147.54396518034605,2
-1.5031825151644864,-3.3563607433231857,4.999034578279476,-1.7779233177320415,-1.7586467393095275,3.9819933065054673,0.6320160008402602,0.7893288826032376,0.7347891943250394,147.54396517562483,2
-1.5031825129643002,-3.35636089787429,4.999416238794182,-1.77792331805326,-1.7586467517706756,3.9819933062589934,0.6320160007747071,0.789328881543815,0.7347892032963317,147.54396517375704,2
-1.5031825118580155,-3.3563609754461305,4.999598709180513,-1.7779233182140795,-1.7586467580182779,3.981993306133874,0.6320160007391018,0.7893288810123367,0.7347892077883336,147.5439651728632,2
-1.503182510745056,-3.3563610532558923,4.999863859668734,-1.777923318374699,-1.7586467642735477,3.981993306005979,0.63201600069883,0.7893288804795754,0.7347892122759533,147.54396517156687,2
-1.5031825107431636,-3.3563610533226615,4.999886826265945,-1.777923318374655,-1.758646764275735,3.981993306005199,0.6320160006975666,0.7893288804792865,0.7347892122747613,147.54396517145412,2
-1.503182510737642,-3.3563610534932202,4.999984693859023,-1.7779233183743552,-1.7586467642786452,3.9819933060026647,0.6320160006931943,0.7893288804784375,0.7347892122675336,147.54396517097615,2
-1.5031825107375991,-3.356361053494277,4.99998548225501,-1.777923318374355,-1.7586467642786547,3.9819933060026456,0.6320160006931713,0.7893288804784488,0.7347892122674721,147.54396517097044,2
-1.5031825107369543,-3.3563610535121553,4.999998471117219,-1.7779233183743184,-1.7586467642787869,3.981993306002339,0.632016000692664,0.7893288804784077,0.7347892122664321,147.54396517090996,2
-1.5031825107369488,-3.35636105351221,4.999998549820347,-1.7779233183743197,-1.7586467642787893,3.9819933060023374,0.632016000692664,0.7893288804784123,0.7347892122664244,147.54396517090868,2
-1.503182510736884,-3.35636105351401,4.999999847145525,-1.7779233183743162,-1.7586467642788026,3.9819933060023063,0.6320160006926143,0.7893288804784093,0.7347892122663207,147.54396517090177,2
-1.503182510736884,-3.356361053514011,4.999999847635278,-1.7779233183743162,-1.7586467642788026,3.9819933060023063,0.6320160006926145,0.7893288804784097,0.7347892122663208,147.5439651709017,2
-1.5031825107368828,-3.3563610535140374,4.9999998647702295,-1.7779233183743162,-1.7586467642788028,3.981993306002306,0.6320160006926142,0.7893288804784102,0.7347892122663195,147.54396517090163,2
-1.503182510736874,-3.3563610535142123,4.999999984763847,-1.7779233183743173,-1.7586467642788064,3.9819933060023023,0.6320160006926127,0.7893288804784155,0.7347892122663122,147.54396517090092,2
-1.5031825107368768,-3.3563610535142216,4.99999998562059,-1.7779233183743157,-1.7586467642788044,3.9819933060023027,0.6320160006926084,0.7893288804784085,0.7347892122663111,147.54396517090055,2
-1.5031825107368766,-3.3563610535142274,4.999999987227565,-1.7779233183743157,-1.7586467642788046,3.9819933060023027,0.6320160006926083,0.7893288804784087,0.7347892122663111,147.54396517090012,2
-1.5031825107368766,-3.3563610535142274,4.999999987316116,-1.7779233183743157,-1.7586467642788046,3.9819933060023027,0.6320160006926083,0.7893288804784088,0.7347892122663111,147.5439651709001,2
-1.5031825107368766,-3.3563610535142274,4.999999987316812,-1.7779233183743157,-1.7586467642788046,3.9819933060023027,0.6320160006926083,0.7893288804784088,0.7347892122663111,147.5439651709001,2
-1.5031825107368766,-3.3563610535142274,4.999999987316812,-1.7779233183743157,-1.7586467642788046,3.9819933060023027,0.6320160006926083,0.7893288804784088,0.7347892122663111,147.5439651709001,2
-3.1,3.9000000000000004,-1.2999999999999998,-2.9,-4.9,-4.5,-1.9,-3.9,-2.9,1.6638974339747363e12,3
-1.7215723534646092,2.9504600845560622,-0.16463094794766464,-1.4600293999645302,-4.801020200271697,-4.027605340839074,-1.5185670404575462,-3.6827215206164725,-2.632307620197691,6.115367858600479e11,3
-1.4975090193791003,2.5035373728644044,-0.14807825490495274,-1.2764012968654628,-3.9146265147055286,-3.3402938061665846,-1.3505836712495154,-3.478249175726469,-2.4343227672477954,2.3850449077747485e11,3
-0.6452426076921065,0.9984948962709332,-0.07003490563096064,-0.5521055015671738,-1.437887884126062,-1.2578834666065113,-1.0483286954611477,-3.261040318898132,-2.19217694631464,8.770361989340118e10,3
-0.5389045898410281,0.8349757506223663,-0.058565439988819565,-0.4618576381449358,-1.2034000203470938,-1.0527764191358011,-0.8491340295409757,-3.0438964239838544,-1.9737288680269305,3.226488006675257e10,3
-0.18873002825016266,0.3191230019311332,-0.02238213474160569,-0.17599005848277177,-0.4577988397765289,-0.4258745390166415,-0.5851687018660683,-2.82671658447348,-1.7410644794135641,1.1866964856969225e10,3
-0.15930435994948944,0.27056978230888235,-0.018976684197524553,-0.14925937746798046,-0.38733611448994415,-0.36204027646197207,-0.40246566058773137,-2.6095699724286945,-1.5242721635340164,4.365673043830471e9,3
-0.04753040606069582,0.0912573537970775,-0.006399636587001609,-0.05051733965064768,-0.12390059508554901,-0.12974394433475586,-0.17878464166359642,-2.3924055514868057,-1.2984655688276128,1.60586114590489e9,3
-0.04057591454056703,0.07810301402079982,-0.005477075598309957,-0.04326718673022045,-0.10589752480177059,-0.11123161943653839,0.002930985749970194,-2.175258587183225,-1.0825253262448638,5.907732064391078e8,3
-0.010934960003457811,0.023589435866304118,-0.001653665889891622,-0.01329934875363719,-0.03035317072643283,-0.03574258663251252,0.20500079695858117,-1.9581020952207393,-0.8612168101625878,2.1732199211576256e8,3
-0.00940702742227025,0.02032066803280877,-0.0014244612933119426,-0.011474613962428132,-0.02611015939952033,-0.03083356943791487,0.39306162107215703,-1.7409552566163669,-0.6456520713391611,7.994979412878184e7,3
-0.0023527240534183588,0.005580362953796053,-0.00039090439472565003,-0.00333666092532724,-0.006678620660544463,-0.00904774736114983,0.5884929412613601,-1.5238031312772071,-0.42711842699419356,2.9411366637529075e7,3
-0.0020401496810235767,0.004828778663873984,-0.00033820115358878454,-0.0028960500594417096,-0.005772246612171999,-0.007836696913770742,0.7828642456936432,-1.306656474627115,-0.2117183450307616,1.0820073234656787e7,3
-0.0005560068017190769,0.0012260033514979321,-8.570021812785109e-5,-0.0008435774709545296,-0.0013629759847292406,-0.0020996385254158194,0.9773761334685648,-1.089506956194326,0.00504966890635386,3.980528996478447e6,3
-0.00048581940022068837,0.0010639423377759806,-7.429258778277574e-5,-0.0007354084328732576,-0.0011821404598712094,-0.0018230313822119528,1.1742123916746552,-0.8723607501591877,0.22000647168848603,1.464439676073433e6,3
-0.00014514756186580956,0.0002548394525982629,-1.7500412749917515e-5,-0.0002117142813685799,-0.00026646397432485527,-0.00045990006969193176,1.364216296011479,-0.6552136738898696,0.43461840507296245,538815.3426593821,3
-0.00013249359816105757,0.00022135890861845533,-1.4934327393626401e-5,-0.00018858087899101435,-0.0002332756108205639,-0.00039630043940299515,1.5485065468485373,-0.4380702825604882,0.6462064354582215,198308.77963465647,3
-0.00010498374164111759,5.0460027186048146e-5,-1.7082958228508612e-6,-9.370332607385998e-5,-7.540304815788985e-5,-5.155874549314795e-5,1.7034909071516664,-0.22093160043023247,0.8512152903250468,73054.4055321849,3
-0.00013818784300386377,4.282498722175975e-5,6.045923620941296e-7,-0.00011415916462605334,-8.03348940208991e-5,-1.2564509551824207e-5,1.815452512268537,-0.0038088227706572497,1.039526923133074,26986.807572156355,3
-0.0025101642195098483,1.837885178201743e-6,1.622150440088172e-5,-0.0014708566806240083,-0.0009950580866149071,0.0018499169397657002,1.8608117547158542,0.21327335946782736,1.189708310310284,10048.456419941785,3
-0.0025194973826733135,-8.490836792930075e-6,3.42711270813819e-5,-0.0015311500548951644,-0.0009591086487140675,0.001835477988423681,1.871513221724144,0.4302438674141192,1.275026722562227,3823.9929251665617,3
-0.004746039507070173,-8.015011068807537e-5,0.00016428101153562798,-0.005482888299211714,-0.0029891340733802473,0.006095778292141424,1.8720213065071694,0.6469122136233654,1.2972329557929352,1539.5565589960145,3
-0.011966314459810409,-0.00017416287846994512,0.0003516093751395864,-0.009858427839966166,-0.005307576947108296,0.010992041071805184,1.8725753822156221,0.8627612944985071,1.298803652998216,704.1969931242753,3
-0.09134116390911975,-0.0009480066483372712,0.001892418145348519,-0.10786127078703012,-0.05218685518886474,-0.004880869551780815,1.8725955534711758,1.0764016283461568,1.2988223393170688,401.8450942754198,3
-0.17117398905933356,-0.003613513014572899,0.007229675260657938,-0.5330874093715341,-0.24687508611577902,0.5139018668266345,1.8726472151568314,1.28416921676367,1.2988568205045965,295.41352730392583,3
-0.726595130313437,-0.04152020844360764,0.06696445929602939,-0.3263770022768354,0.17726999659459008,0.4102568846817102,1.8726298677733526,1.4768983962015336,1.2988510779596592,260.65197411639855,3
-0.6580636560713526,-0.13495465515315314,0.13283048477862308,-0.2471542631906437,0.36407985118987907,0.8826314960725615,1.8726163723975477,1.6347304521006862,1.2988461976032868,251.3345688945009,3
-0.6096724202427952,-0.14383639533996292,0.14952938727296758,-0.25257019295361494,0.38140163204416583,1.3104976564169055,1.8725609036104003,1.7291756204736461,1.2988240062848042,249.81542998503602,3
-0.5971360902609761,-0.1504377834069308,0.16017011278333332,-0.23796663528248507,0.40177202615011165,1.7640774561398498,1.8724075387764942,1.756732400841064,1.2987634598654763,249.725299589003,3
-0.5851921057950404,-0.15462552645211414,0.15662912259512757,-0.2329659023776376,0.40630494021670255,2.21951349527187,1.8719785095550894,1.7585223287196912,1.2985934413413007,249.6889084710873,3
-0.552824771263798,-0.1657060245350917,0.1448806693932409,-0.2214903523018512,0.4163599956888433,2.7123089649161245,1.8707934554741161,1.7582022776699395,1.2981237177924956,249.59029997669182,3
-1.409596502502354,-0.2013272857530479,0.07102265459385756,-0.25329907819738345,0.3899534666776549,2.342782989938321,1.8672838976296715,1.7569498789219515,1.2965338757958773,249.36738698897992,3
-1.3832858095047387,-0.2543865864265639,0.059040200889184734,-0.17500409335570227,0.4603365123445393,2.890045089935234,1.8612327339176278,1.754574529721536,1.2936240157632701,248.71372398768784,3
-1.298508633757387,-0.2617794630559224,0.02476730403424563,-0.1261453055635194,0.5030059543903878,3.5063224998463296,1.8407333231544234,1.746823279677025,1.283872139872348,246.9017100728807,3
-1.4243658893234552,-0.6872871575806334,-0.15897504641447605,-0.7803171936402539,-0.08506610516143776,3.330358364004777,1.7856939781848427,1.7225622093610764,1.2523946944277977,241.38265238183277,3
-1.3816361175525147,-1.141676378329328,-0.10714287693422722,-1.3714108285811148,-0.3863456665889664,3.571418824981572,1.622227037182254,1.6312214846150106,1.1378353478645327,223.46872208959883,3
-1.255263034527162,-1.2239546683347369,-0.8755421327723897,-2.0939980088227124,-2.226425675356723,3.3067823729096304,1.4212010162176356,1.531073127575768,1.1124473295475723,209.85063782832572,3
-1.3243101270255782,-0.9438910864986103,-0.6401159777304541,-2.0900315768287863,-2.3166264084547485,3.653272124129967,1.095832060526091,1.2374917839595836,0.9971536984311827,185.423325302401,3
-1.1874797693584538,-0.87972088564263,-0.3896261912930312,-2.158192206831993,-2.0538460724921292,3.9896174111285077,0.8906492802988861,0.9062005506731262,0.8993421509313149,167.16401633589544,3
-1.3681481847729724,-0.7461462857678891,-0.3490113290921099,-1.866291748132598,-2.004339313512089,3.9707632511620985,0.6395018583321976,0.8584353605348267,0.963068258986182,160.2801807885691,3
